"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","georeferencedBy","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","organismQuantity","organismQuantityType","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","georeferencedDate","verbatimEventDate","institutionID","georeferenceProtocol","county","locality","collectionCode","verbatimLocality","gbifID","occurrenceID","catalogNumber","disposition","previousIdentifications","institutionCode","occurrenceRemarks","accessRights","collectionID","verbatimTaxonRank","name","networkKeys","elevation","elevationAccuracy","datasetName","municipality","language","type","ownerInstitutionCode","projectId","georeferenceSources","datasetID","taxonID","vernacularName","eventTime","sex","identifiedBy","samplingProtocol","nomenclaturalCode","verbatimSRS","verbatimCoordinateSystem","verbatimElevation","identificationID","higherGeography","references","otherCatalogNumbers","locationAccordingTo","locationRemarks","identificationRemarks","recordNumber","informationWithheld","footprintWKT","organismID","identificationQualifier","higherClassification","habitat","dateIdentified","georeferenceRemarks","identifiedByIDs.type","identifiedByIDs.value","http...unknown.org.nick","http...unknown.org.captive","vitality","recordedByIDs.type","recordedByIDs.value","lifeStage","infraspecificEpithet","fieldNumber","coordinatePrecision","dynamicProperties","samplingEffort","behavior","individualCount","eventRemarks","eventID","fieldNotes","verbatimIdentification","parentEventID","gadm"
"4891754171","Lampropeltis micropholis Cope, 1860",-0.235176,-78.399047,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:30:39.340+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",15,"SOUTH_AMERICA","Pichincha",NA,2020,7,11,"2020-07-11T15:39",193,193,"2024-06-12T00:07:52.000+00:00","2025-03-07T12:30:39.340+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"52728533","none","none",NA,NA,FALSE,"Jose Granizo",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Jose Granizo","52728533",NA,"2020/07/11 3:39 PM -0500",NA,NA,NA,NA,"Observations","Tumbaco, Ecuador","4891754171","https://www.inaturalist.org/observations/52728533","52728533",NA,NA,"iNaturalist","la recogí de donde un vecino, estaba en el jardín rodeado de perros y gatos",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"15:39:00-05:00",NA,"Jose Granizo",NA,NA,NA,NA,NA,"116427805",NA,"https://www.inaturalist.org/observations/52728533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-07-11T21:27:22",NA,NA,NA,"josegranizo","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850674824","Lampropeltis micropholis Cope, 1860",5.011175,-75.397142,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:34:21.612+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",471,"SOUTH_AMERICA","Caldas",NA,2020,7,15,"2020-07-15",197,197,"2023-11-09T15:47:43.000+00:00","2025-03-07T12:34:21.612+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"55795607","none","none",NA,NA,FALSE,"Gabriel Low",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","Gabriel Low","55795607",NA,"2020-07-15",NA,NA,NA,NA,"Observations","Manizales, CO-CL, CO","2850674824","https://www.inaturalist.org/observations/55795607","55795607",NA,NA,"iNaturalist","Photo de una vecina, avistada hasta 3 semanas en la casa de ella. Tiene anillos, pero muy oscuros y no se ve bien. Aprox 2300mnsm. Aprox 1 metro de largo",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"Daniel Bocanumenth E.",NA,NA,NA,NA,NA,"122483851",NA,"https://www.inaturalist.org/observations/55795607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-08-08T14:49:12",NA,NA,NA,"gabrielglow","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3858734805","Lampropeltis micropholis Cope, 1860",5.77466,-76.030069,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T13:44:48.006+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",61,"SOUTH_AMERICA","Antioquia",NA,2020,8,6,"2020-08-06T15:16",219,219,"2023-11-09T19:17:43.000+00:00","2025-03-07T13:44:48.006+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"120628736","none","none",NA,NA,FALSE,"Bioexploradores Farallones",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Bioexploradores Farallones","120628736",NA,"2020/08/06 3:16 PM",NA,NA,NA,NA,"Observations","Cd Bolívar, Antioquia, Colombia","3858734805","https://www.inaturalist.org/observations/120628736","120628736",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"15:16:00-05:00",NA,"Felipe Barrera Ocampo",NA,NA,NA,NA,NA,"267747902",NA,"https://www.inaturalist.org/observations/120628736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-06-07T12:14:01",NA,NA,NA,"bioexploradoresfarallones","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850566228","Lampropeltis micropholis Cope, 1860",-0.262185,-78.456024,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:33:50.371+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",15,"SOUTH_AMERICA","Pichincha",NA,2020,8,4,"2020-08-04T08:36",217,217,"2023-11-09T15:46:58.000+00:00","2025-03-07T12:33:50.371+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"55388708","none","none",NA,NA,FALSE,"maartmus",NA,"WGS84","Squamata","EC","none",NA,"LATIN_AMERICA","Ecuador","LATIN_AMERICA","maartmus","55388708",NA,"2020/08/04 8:36 AM -0500",NA,NA,NA,NA,"Observations","La Armenia, Quito, Ecuador","2850566228","https://www.inaturalist.org/observations/55388708","55388708",NA,NA,"iNaturalist","muerta",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"08:36:00-05:00",NA,"Pedro Peñaherrera Romero",NA,NA,NA,NA,NA,"121670869",NA,"https://www.inaturalist.org/observations/55388708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-08-04T15:52:49",NA,"ORCID","https://orcid.org/0000-0001-9285-3403","maartmus","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860063192","Lampropeltis micropholis Cope, 1860",-0.014148,-79.379376,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T17:43:04.694+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",263,"SOUTH_AMERICA","Santo Domingo de los Tsáchilas",NA,2020,8,17,"2020-08-17T18:44:20",230,230,"2023-11-09T15:48:39.000+00:00","2025-03-07T17:43:04.694+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"58287070","none","none",NA,NA,FALSE,"Jason Crespo",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Jason Crespo","58287070",NA,"2020-08-17 6:44:20 PM GMT-05:00",NA,NA,NA,NA,"Observations","Bosque Protector La Perla","2860063192","https://www.inaturalist.org/observations/58287070","58287070",NA,NA,"iNaturalist","Identificada por Jaime Culebras",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"18:44:20-05:00",NA,"Jason Crespo",NA,NA,NA,NA,NA,"127599853",NA,"https://www.inaturalist.org/observations/58287070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-01T22:48:45",NA,NA,NA,"bplp","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860060305","Lampropeltis micropholis Cope, 1860",5.069532,-74.380305,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:37:19.835+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",1395,"SOUTH_AMERICA","Cundinamarca",NA,2020,8,16,"2020-08-16",229,229,"2024-08-06T15:05:42.000+00:00","2025-03-07T12:37:19.835+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"58364073","none","none",NA,NA,FALSE,"Oscar Enciso",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Oscar Enciso","58364073",NA,"2020-08-16",NA,NA,NA,NA,"Observations","Nocaima","2860060305","https://www.inaturalist.org/observations/58364073","58364073",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"Oscar Enciso",NA,NA,NA,NA,NA,"127769241",NA,"https://www.inaturalist.org/observations/58364073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-02T21:21:50",NA,NA,NA,"oscarencisoa","wild","dead",NA,NA,"Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912468632","Lampropeltis micropholis Cope, 1860",-0.21555,-78.36155,"cdc,conti,rdativ","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:21.806+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Pichincha",NA,2020,8,6,"2020-08-06",219,219,NA,"2025-01-31T20:04:21.806+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR17658","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Santiago Palacios|Diego Paucar|Omar Torres",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR17658",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Pifo","QCAZR","Pifo. S00°12.933' W78°21.693","4912468632","QCAZR17658","QCAZR17658","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",2490,0,"Bioweb","Pifo","es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,"Omar Torres",NA,NA,NA,NA,"2490",NA,NA,NA,NA,NA,NA,NA,"SC30426",NA,NA,NA,NA,NA,"Encontrada muerta (asesinada) en matorrales de planta de café.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2862569559","Lampropeltis micropholis Cope, 1860",6.220579,-75.548517,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:37:26.128+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",142,"SOUTH_AMERICA","Antioquia",NA,2020,9,3,"2020-09-03T22:48:19",247,247,"2023-11-09T15:50:12.000+00:00","2025-03-07T12:37:26.128+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"58481883","none","none",NA,NA,FALSE,"dsrangelc",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","dsrangelc","58481883",NA,"Thu Sep 03 2020 22:48:19 GMT-0500 (GMT-5)",NA,NA,NA,NA,"Observations","Medellin, Antioquia, CO","2862569559","https://www.inaturalist.org/observations/58481883","58481883",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"22:48:19-04:00",NA,"AaRoberto Tipón",NA,NA,NA,NA,NA,"128027026",NA,"https://www.inaturalist.org/observations/58481883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-09-04T06:05:47",NA,NA,NA,"dsrangelc","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963820542","Lampropeltis micropholis Cope, 1860",1.887187,-76.29509,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:42:33.375+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Huila",NA,2020,10,19,"2020-10-19",293,293,"2023-11-09T15:52:23.000+00:00","2025-03-07T12:42:33.375+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"63053827","none","none",NA,NA,FALSE,"quarlosc",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","quarlosc","63053827",NA,"2020-10-19",NA,NA,NA,NA,"Observations","Parque Arqueologico Nacional San Agustin","2963820542","https://www.inaturalist.org/observations/63053827","63053827",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"quarlosc",NA,NA,NA,NA,NA,"137424227",NA,"https://www.inaturalist.org/observations/63053827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10-19T23:47:30",NA,NA,NA,"quarlosc","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901603060","Lampropeltis micropholis Cope, 1860",1.887187,-76.29509,"cdc","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:42:34.201+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Huila",NA,2020,10,19,"2020-10-19",293,293,"2023-11-09T15:52:45.000+00:00","2025-03-07T12:42:34.201+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"63053907","none","none",NA,NA,FALSE,"quarlosc",NA,"WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","quarlosc","63053907",NA,"2020-10-19",NA,NA,NA,NA,"Observations","Parque Arqueologico Nacional San Agustin","2901603060","https://www.inaturalist.org/observations/63053907","63053907",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,NA,NA,"quarlosc",NA,NA,NA,NA,NA,"137424368",NA,"https://www.inaturalist.org/observations/63053907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-10-19T23:48:23",NA,NA,NA,"quarlosc","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992656891","Lampropeltis micropholis Cope, 1860",-0.25792,-78.419895,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:46:18.378+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",2169,"SOUTH_AMERICA","Pichincha",NA,2020,11,19,"2020-11-19T12:04",324,324,"2023-11-09T15:57:03.000+00:00","2025-03-07T12:46:18.378+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"65894607","none","none",NA,NA,FALSE,"Salomé Cevallos",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Salomé Cevallos","65894607",NA,"2020/11/19 12:04 PM -0500",NA,NA,NA,NA,"Observations","Ilaló, 170801, Ecuador","2992656891","https://www.inaturalist.org/observations/65894607","65894607",NA,NA,"iNaturalist",NA,NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"12:04:00-05:00",NA,"John G. Phillips",NA,NA,NA,NA,NA,"144259554",NA,"https://www.inaturalist.org/observations/65894607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-30T18:32:58",NA,NA,NA,"gsalome","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891812449","Lampropeltis micropholis Cope, 1860",-0.235689,-78.399343,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:46:21.679+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",4,"SOUTH_AMERICA","Pichincha",NA,2020,11,30,"2020-11-30T16:52",335,335,"2024-06-12T00:13:26.000+00:00","2025-03-07T12:46:21.679+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"65912547","none","none",NA,NA,FALSE,"Jose Granizo",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Jose Granizo","65912547",NA,"2020/11/30 4:52 PM -0500",NA,NA,NA,NA,"Observations","Tumbaco, Ecuador","4891812449","https://www.inaturalist.org/observations/65912547","65912547",NA,NA,"iNaturalist","Estaba entre unos palos en la casa de una vecina. fue liberada mas arriba en la montaña, donde no hay mucha gente",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,"https://www.inaturalist.org/projects/biologia-usfq",NA,NA,"515423",NA,"16:52:00-05:00",NA,"Jose Granizo",NA,NA,NA,NA,NA,"144298866",NA,"https://www.inaturalist.org/observations/65912547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-11-30T23:24:07",NA,NA,NA,"josegranizo","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891812208","Lampropeltis micropholis Cope, 1860",-0.237926,-78.399938,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T12:46:20.771+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",29,"SOUTH_AMERICA","Pichincha",NA,2020,11,30,"2020-11-30T17:19:23",335,335,"2024-06-12T00:13:28.000+00:00","2025-03-07T12:46:20.771+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"65919000","none","none",NA,NA,FALSE,"Jose Granizo",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Jose Granizo","65919000",NA,"2020-11-30 5:19:23 PM GMT-05:00",NA,NA,NA,NA,"Observations","170184, Ecuador","4891812208","https://www.inaturalist.org/observations/65919000","65919000",NA,NA,"iNaturalist","Junto a otro individuo en el mismo lugar. Fue reubicado en otro lado",NA,NA,NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"iNaturalist research-grade observations",NA,NA,NA,NA,NA,NA,NA,"515423",NA,"17:19:23-05:00",NA,"Jose Granizo",NA,NA,NA,NA,NA,"144317865",NA,"https://www.inaturalist.org/observations/65919000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-12-01T01:59:10",NA,NA,NA,"josegranizo","wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
