"Tipo de contacto","Fecha hora contacto","Coorde.nadaX","coorden.adaY"
"Recogida",2019-05-10,455819.71,3097019.02
"Captura",2019-05-10,456205.35,3097900.04
"Captura",2019-05-10,456193.07,3097895.29
"Recogida",2019-05-10,448445.69,3096221.5
"Captura",2019-05-10,452247.84,3097527.84
"Observada",2019-05-10,455395.17,3096725.74
"Captura",2019-05-11,455801.07,3097976.43
"Recogida",2019-05-03,427771.73,3075613.85
"Recogida",2019-05-08,453684.64,3097688.45
"Captura",2019-05-09,454694.46,3097533.87
"Recogida",2019-05-10,455832.08,3097254.52
"Recogida",2019-05-11,453025.38,3097686.7
"Recogida",2019-05-11,453595.87,3097844.33
"Recogida",2019-05-11,454327,3097873.54
"Recogida",2019-05-11,454327,3097873.54
"Captura",2019-05-11,453855.14,3097331.09
"Captura",2019-05-11,454360.5,3097839.29
"Recogida",2019-05-12,458225.04,3101473.53
"Captura",2019-05-13,458214.96,3101420.96
"Captura",2019-05-13,453824.05,3097812.43
"Captura",2019-05-13,452516.4,3097710.59
"Captura",2019-05-13,456102.26,3097817.54
"Captura",2019-05-13,457293.72,3107577.85
"Captura",2019-05-13,454699.19,3097537.05
"Captura",2019-05-13,454699.19,3097537.05
"Captura",2019-05-13,453710.84,3097694.28
"Recogida",2019-05-09,431908.44,3111877.84
"Recogida",2019-05-13,432637.69,3110989.1
"Recogida",2019-05-13,432697.12,3110919.16
"Recogida",2019-05-13,461490.23,3093098.48
"Recogida",2019-05-13,454880.46,3098797.47
"Recogida",2019-05-13,447762.79,3098327.49
"Recogida",2019-05-13,454685.61,3099262.52
"Recogida",2019-05-13,446631.83,3097733.21
"Observada",2019-05-13,434437.67,3112910.84
"Observada",2019-05-13,454856.03,3098816.15
"Recogida",2019-05-14,448653.61,3099573.72
"Recogida",2019-05-14,448452.98,3099184.09
"Observada",2019-05-14,453987.68,3096759.75
"Recogida",2019-05-15,454935.4,3097857.46
"Recogida",2019-05-15,453984.38,3096758.17
"Captura",2019-05-15,455787.71,3096909.17
"Captura",2019-05-15,454569.49,3097852.99
"Recogida",2019-05-15,456324.47,3101807.28
"Captura",2019-05-15,455486.89,3098364.98
"Recogida",2019-05-16,447586.87,3098167.74
"Recogida",2019-05-16,456726.76,3098528.22
"Recogida",2019-05-16,458396.23,3097997.76
"Recogida",2019-05-16,453974.2,3103805.95
"Captura",2019-05-16,434427.01,3112911.77
"Captura",2019-05-16,434427.01,3112911.77
"Captura",2019-05-16,454809.61,3098277.5
"Captura",2019-05-16,454809.61,3098277.5
"Captura",2019-05-16,454809.61,3098277.5
"Captura",2019-05-16,454809.61,3098277.5
"Captura",2019-05-16,453954.87,3098407.32
"Recogida",2019-05-16,453266.37,3100465.21
"Recogida",2019-05-17,453362.15,3097795.9
"Recogida",2019-05-17,455355.49,3097967.38
"Recogida",2019-05-17,434570.2,3112770.28
"Observada",2019-05-18,434919.57,3081231.92
"Recogida",2019-05-18,450755.53,3096284.35
"Recogida",2019-05-18,454867.51,3097735.52
"Recogida",2019-05-18,454756.15,3097713.1
"Recogida",2019-05-18,454879.64,3097824.72
"Recogida",2019-05-18,454710.16,3097894.43
"Captura",2019-05-18,432684.48,3111181.7
"Captura",2019-05-18,432689.07,3111158.63
"Recogida",2019-05-18,433210.33,3110375.42
"Recogida",2019-05-19,433663.67,3106931.21
"Recogida",2019-05-19,457726.35,3101472.57
"Recogida",2019-05-11,454002.35,3097798.45
"Recogida",2019-05-11,447821.09,3098082.53
"Recogida",2019-05-13,457082.5,3107187.46
"Recogida",2019-05-17,453843.26,3099073.58
"Recogida",2019-05-18,453769.7,3099043.17
"Recogida",2019-05-18,452131.4,3097334.27
"Recogida",2019-05-18,454074.16,3098937.54
"Recogida",2019-05-18,453006.43,3098470.98
"Recogida",2019-05-19,455562.08,3099139.18
"Recogida",2019-05-19,443324.72,3096198.72
"Observada",2019-05-19,458565.78,3106022.77
"Recogida",2019-05-20,439352.85,3073744.14
"Recogida",2019-05-20,439352.85,3073744.14
"Recogida",2019-05-20,458171.18,3096165.9
"Captura",2019-05-20,455131.65,3097870.28
"Recogida",2019-05-21,453011.58,3098931.47
"Recogida",2019-05-21,459475.6,3099802.67
"Recogida",2019-05-21,457497.46,3108032.95
"Captura",2019-05-21,455674.36,3097784.41
"Captura",2019-05-21,455154.27,3097951.62
"Captura",2019-05-21,457433.27,3107860.82
"Observada",2019-05-21,455431.21,3097547.46
"Recogida",2019-05-21,457156.25,3099627.14
"Recogida",2019-05-22,457744.51,3101280.77
"Captura",2019-05-22,459726.84,3087970.77
"Observada",2019-05-22,439698.09,3073327.81
"Recogida",2019-05-22,433256.87,3112548.68
"Captura",2019-05-23,456069.02,3098525.82
"Captura",2019-05-23,455871.2,3098710.9
"Recogida",2019-05-23,460621.96,3100322.14
"Captura",2019-05-23,454069.01,3097951.29
"Captura",2019-05-23,454069.01,3097951.29
"Recogida",2019-05-24,439269.23,3073360.76
"Recogida",2019-05-24,455325.24,3109698.44
"Captura",2019-05-24,454987.29,3097986.7
"Captura",2019-05-24,454908.54,3097909.72
"Captura",2019-05-24,454895.77,3097900.74
"Captura",2019-05-24,454970.98,3097963.15
"Recogida",2019-05-23,453290.49,3097946.88
"Recogida",2019-05-25,457705.36,3108339.82
"Captura",2019-05-25,457384.02,3107931.35
"Recogida",2019-05-25,457432.94,3107909.93
"Recogida",2019-05-25,457735.88,3108312.61
"Captura",2019-05-25,457563.67,3108104.44
"Captura",2019-05-25,457565.74,3108159.68
"Recogida",2019-05-24,454620.61,3097780.01
"Recogida",2019-05-24,458341.76,3100065.28
"Recogida",2019-05-24,461861.92,3094579.49
"Recogida",2019-05-26,455317.12,3096662.28
"Observada",2019-05-26,449643.06,3099766.63
"Captura",2019-05-27,454739.87,3097771.07
"Recogida",2019-05-27,434750.25,3112457.01
"Captura",2019-05-27,439016.28,3073609.07
"Captura",2019-05-27,455131.65,3097870.28
"Captura",2019-05-27,455058.89,3097884.58
"Observada",2019-05-27,442531.45,3075781.18
"Recogida",2019-05-27,455224.88,3098772.12
"Recogida",2019-05-27,455224.88,3098772.12
"Recogida",2019-05-28,459939.78,3099465.35
"Recogida",2019-05-28,456583.27,3106522.88
"Observada",2019-05-28,441406.29,3072087.97
"Recogida",2019-05-26,454589.01,3097528.32
"Recogida",2019-05-27,455509.76,3098378.07
"Recogida",2019-05-27,438800.04,3072984.87
"Recogida",2019-05-28,458231.03,3101570.19
"Captura",2019-05-29,455118.88,3097874.83
"Captura",2019-05-29,453298.58,3097692.12
"Captura",2019-05-29,452667.73,3096625.69
"Captura",2019-05-29,432009.65,3110545.31
"Recogida",2019-05-29,446540.27,3100252.89
"Captura",2019-05-29,453125.75,3098412.13
"Recogida",2019-05-01,457412.2,3107908.41
"Recogida",2019-05-29,458205.37,3101509.19
"Recogida",2019-05-29,453289.34,3097983.29
"Recogida",2019-05-30,454924.22,3096465.61
"Recogida",2019-05-31,458728.34,3100751.39
"Recogida",2019-05-31,443240.86,3094453.66
"Captura",2019-06-01,455187.95,3098440.36
"Recogida",2019-06-01,441074.41,3097987.7
"Recogida",2019-05-02,434590.79,3112459.2
"Recogida",2019-05-02,454698.93,3098831.03
"Recogida",2019-05-26,453704.2,3097685.61
"Recogida",2019-05-26,453689.11,3097698.07
"Observada",2019-05-27,447335.22,3086610.74
"Recogida",2019-05-29,454571.34,3097595.32
"Recogida",2019-05-30,453983.13,3098153.8
"Recogida",2019-05-30,454277.3,3098142.05
"Recogida",2019-05-31,453638.42,3097838.63
"Recogida",2019-06-01,455684.85,3097022.18
"Recogida",2019-06-01,458221.47,3101530.38
"Recogida",2019-06-01,456370.85,3101643.71
"Recogida",2019-06-01,456152.35,3101714.69
"Recogida",2019-06-02,431997.25,3111852.75
"Recogida",2019-06-03,457710.7,3100783.1
"Recogida",2019-06-03,457724.75,3100759.14
"Recogida",2019-06-02,462839.2,3095785.8
"Recogida",2019-06-03,454903.36,3097737.52
"Captura",2019-06-03,453947.82,3098413.72
"Captura",2019-06-03,455249.97,3098129.35
"Captura",2019-06-03,455249.97,3098129.35
"Captura",2019-06-03,454474.69,3097846.45
"Observada",2019-06-03,434873.54,3112005.26
"Observada",2019-06-03,446722.89,3107596.92
"Recogida",2019-06-03,456102.72,3101885.19
"Recogida",2019-06-03,461321.59,3098878.55
"Captura",2019-06-04,455517.9,3099177.06
"Captura",2019-06-04,455519.3,3099171.74
"Recogida",2019-06-04,455458.24,3097584.56
"Captura",2019-06-04,453264.19,3097939.82
"Captura",2019-06-04,453264.19,3097939.82
"Captura",2019-06-04,453264.19,3097939.82
"Recogida",2019-05-26,454778.27,3097763.38
"Recogida",2019-06-03,455525.3,3098383.58
"Recogida",2019-06-04,455591.93,3098289.05
"Recogida",2019-06-04,453858.29,3098428.14
"Recogida",2019-06-04,454085.87,3098400.73
"Recogida",2019-06-04,453920.01,3098389.92
"Recogida",2019-06-04,454977.92,3098507.56
"Recogida",2019-06-05,454669.98,3097620.45
"Captura",2019-06-05,455603.01,3098225.26
"Captura",2019-06-05,454157.84,3098196.11
"Captura",2019-06-05,454358.53,3097802.26
"Captura",2019-06-05,454419.05,3097848.25
"Captura",2019-06-05,454377.36,3099280.7
"Captura",2019-06-05,456080.77,3098514.63
"Captura",2019-06-05,456012.71,3098600.41
"Recogida",2019-06-05,455512.1,3099167.18
"Recogida",2019-06-05,457554.38,3101511.48
"Captura",2019-06-05,455379.16,3098285.29
"Captura",2019-06-05,455379.16,3098285.29
"Captura",2019-06-05,454069.01,3097951.29
"Recogida",2019-06-05,456497.28,3098565.17
"Captura",2019-06-05,455455.96,3098289.12
"Captura",2019-06-05,455379.16,3098285.29
"Recogida",2019-06-05,455792.83,3097017
"Recogida",2019-06-05,452878.72,3098839.16
"Recogida",2019-06-06,454451.44,3097968.23
"Captura",2019-06-06,434564.11,3112447.6
"Captura",2019-06-06,432684.48,3111181.7
"Captura",2019-06-06,432695.46,3111142.89
"Captura",2019-06-06,454809.61,3098277.5
"Captura",2019-06-06,455421.72,3097526.25
"Observada",2019-06-02,455114.02,3089411.44
"Observada",2019-06-05,434801.62,3112474.55
"Recogida",2019-06-06,439290.04,3073327.36
"Recogida",2019-06-06,439598.26,3072938.76
"Observada",2019-06-06,459430.59,3100014.71
"Captura",2019-06-07,439026.39,3076272.22
"Captura",2019-06-07,454841.41,3099067.49
"Captura",2019-06-07,454841.41,3099067.49
"Observada",2019-06-07,457997.05,3101333.26
"Observada",2019-06-07,458735.43,3100624.81
"Observada",2019-06-07,457736.69,3100473.53
"Recogida",2019-06-07,454481.27,3099272.87
"Recogida",2019-06-08,460848.41,3099942.61
"Recogida",2019-06-08,458691.57,3097603.8
"Recogida",2019-06-08,458095.21,3101414.48
"Recogida",2019-06-08,454343.07,3097830.47
"Captura",2019-06-08,454987.29,3097986.7
"Recogida",2019-06-08,455505.31,3099211.11
"Recogida",2019-06-08,453181.27,3098931.91
"Recogida",2019-06-08,453143.61,3098906.36
"Recogida",2019-06-08,453086.1,3098880.88
"Recogida",2019-06-08,452994.16,3098825.63
"Recogida",2019-06-08,452924.3,3098812.17
"Recogida",2019-06-08,452821.74,3098756.07
"Observada",2019-06-08,458507.52,3101237.2
"Observada",2019-06-08,440091.14,3073985.14
"Captura",2019-06-09,455535.68,3097878.75
"Observada",2019-06-09,439922.49,3072561.15
"Recogida",2019-06-08,458244.86,3101452.14
"Recogida",2019-06-09,454847.94,3097795.63
"Recogida",2019-06-09,434432.6,3112391.49
"Recogida",2019-06-09,453020.86,3098917.03
"Recogida",2019-06-09,454276.42,3098171.73
"Recogida",2019-06-10,451011.01,3096377.49
"Recogida",2019-06-10,451011,3096375.27
"Recogida",2019-06-10,451025.35,3096375.21
"Recogida",2019-06-10,451011,3096375.27
"Captura",2019-06-10,455455.96,3098289.12
"Captura",2019-06-10,455346.09,3098266.51
"Recogida",2019-06-06,456516.25,3098264.54
"Recogida",2019-06-06,456654.99,3098295.72
"Recogida",2019-06-08,454233.47,3098047.93
"Recogida",2019-06-09,458750.22,3101207.23
"Observada",2019-06-10,433049.3,3114549.74
"Captura",2019-06-11,439518.64,3073114.52
"Captura",2019-06-11,432458.01,3110962.53
"Captura",2019-06-11,458247.13,3108476.04
"Captura",2019-06-11,455131.65,3097870.28
"Recogida",2019-06-06,456487.97,3098220
"Recogida",2019-06-10,453396.13,3097916.46
"Recogida",2019-06-11,430270.97,3109162.82
"Recogida",2019-06-11,458144.68,3101359.99
"Observada",2019-06-11,458240.7,3089197.02
"Captura",2019-06-12,455693.02,3097701.1
"Captura",2019-06-12,455749.49,3098136.51
"Captura",2019-06-12,455747.04,3098137.08
"Recogida",2019-06-12,453422.07,3097919.55
"Recogida",2019-06-12,453392.37,3097922.32
"Recogida",2019-06-12,453466.27,3097890.16
"Recogida",2019-06-12,432657.02,3109905.16
"Captura",2019-06-12,455677.63,3097747.37
"Captura",2019-06-12,439095.22,3073516
"Captura",2019-06-12,455756.46,3098026
"Muda",2019-06-13,457497.13,3107941.04
"Recogida",2019-06-12,454420.24,3098889.58
"Captura",2019-06-13,453993.67,3099071.89
"Captura",2019-06-13,457599.11,3108138.31
"Captura",2019-06-13,457569.88,3108130.45
"Captura",2019-06-13,457782.51,3108308.2
"Captura",2019-06-13,457207.88,3107851.87
"Recogida",2019-06-13,458518.52,3097876.94
"Captura",2019-06-13,455677.74,3097777.66
"Captura",2019-06-13,455678.19,3097770.22
"Captura",2019-06-13,456168.88,3097469.85
"Captura",2019-06-13,456118.09,3098567.53
"Recogida",2019-06-13,452829.85,3098759.66
"Captura",2019-06-13,456198.41,3097675.87
"Captura",2019-06-13,455653.09,3098256.51
"Captura",2019-06-13,455346.09,3098266.51
"Captura",2019-06-13,455346.09,3098266.51
"Captura",2019-06-13,455197.44,3098075.89
"Observada",2019-06-13,452832.79,3098790.47
"Observada",2019-06-13,433611.81,3102629.95
"Muda",2019-06-14,458134.51,3100520.76
"Recogida",2019-06-13,435556.24,3111748.91
"Observada",2019-06-13,450004.16,3073715.96
"Captura",2019-06-14,434072,3110911.49
"Captura",2019-06-14,454373.8,3097851.07
"Recogida",2019-06-14,434565.28,3112607.12
"Captura",2019-06-14,457257.69,3098407.85
"Captura",2019-06-14,457266.31,3100560.48
"Observada",2019-06-14,457421.07,3100597.65
"Observada",2019-06-14,456514.08,3100781.22
"Muda",2019-06-15,455914.76,3097862.32
"Recogida",2019-06-15,455867.45,3097808.73
"Captura",2019-06-15,454010.98,3098407.11
"Recogida",2019-06-15,455726.44,3097683.98
"Recogida",2019-06-15,456035.18,3097646.16
"Recogida",2019-06-15,453823.92,3097949.34
"Recogida",2019-06-15,457501.01,3107842.21
"Captura",2019-06-15,455884.58,3097862.43
"Captura",2019-06-15,455894.01,3097862.39
"Captura",2019-06-15,455840.33,3097753.15
"Observada",2019-06-15,458924.62,3100941.44
"Observada",2019-06-15,439015.74,3073408.79
"Recogida",2019-06-15,439212.21,3073391.33
"Recogida",2019-06-15,453357.01,3097922.99
"Captura",2019-06-16,455290.96,3097612.8
"Captura",2019-06-16,438861.11,3073571.06
"Recogida",2019-06-16,453591.76,3098635.56
"Observada",2019-06-16,438904.81,3073524.62
"Muda",2019-06-17,453827.69,3099051.16
"Recogida",2019-06-09,452393.72,3097690.36
"Recogida",2019-06-16,459368.19,3101911.07
"Recogida",2019-06-17,457905.69,3098589.37
"Recogida",2019-06-17,439962.07,3073203.77
"Captura",2019-06-17,453804.08,3099042.22
"Captura",2019-06-17,454640.3,3100493.63
"Captura",2019-06-17,455022.46,3098567.42
"Observada",2019-06-17,458010.59,3101356.36
"Observada",2019-06-17,454923.35,3106500.34
"Recogida",2019-06-17,457081.74,3098647.54
"Recogida",2019-06-17,454897.97,3097807.66
"Recogida",2019-06-18,455841.76,3093268.25
"Recogida",2019-06-18,456834.68,3102441.64
"Captura",2019-06-18,453194.11,3097623.46
"Captura",2019-06-18,456007.45,3098578.12
"Recogida",2019-06-18,452991.89,3097640.72
"Recogida",2019-06-18,453445.24,3098544.23
"Captura",2019-06-18,434486.33,3112424.98
"Captura",2019-06-18,456467.98,3098157.8
"Recogida",2019-06-18,454902.82,3097845.36
"Captura",2019-06-18,455301.97,3098248.29
"Captura",2019-06-18,455894.01,3097862.39
"Captura",2019-06-18,455421.72,3097526.25
"Captura",2019-06-18,455786.22,3097784.69
"Recogida",2019-06-18,455449.63,3099328.2
"Recogida",2019-06-18,433770.9,3110635.29
"Recogida",2019-06-19,458511.86,3101400.81
"Recogida",2019-06-19,458046.67,3100476.98
"Recogida",2019-06-19,439201.08,3073622.48
"Captura",2019-06-19,455133.73,3097935.33
"Recogida",2019-06-19,453433.54,3097893.26
"Recogida",2019-06-19,454049.85,3098463.8
"Recogida",2019-06-19,454054.47,3098437.22
"Captura",2019-06-19,455298.22,3099434.48
"Recogida",2019-06-19,456172.98,3097815.15
"Captura",2019-06-19,432306.27,3111184.89
"Captura",2019-06-19,455131.65,3097870.28
"Captura",2019-06-19,455004.44,3097959.84
"Captura",2019-06-19,454987.29,3097986.7
"Recogida",2019-06-18,455703.55,3098382.14
"Recogida",2019-06-19,458909.68,3101398.38
"Recogida",2019-06-19,427402.66,3085581.68
"Recogida",2019-06-19,448271.14,3098998.94
"Recogida",2019-06-19,454736.6,3099152.36
"Captura",2019-06-20,439449.43,3074059.53
"Recogida",2019-06-20,455236.08,3096681.18
"Recogida",2019-06-20,454637.69,3097810.77
"Captura",2019-06-20,455176.02,3099283.52
"Recogida",2019-06-20,453378.24,3097731.29
"Recogida",2019-06-20,454447.16,3099274.55
"Captura",2019-06-20,455829.44,3097743.1
"Captura",2019-06-20,453621.7,3098575.95
"Captura",2019-06-20,455894.01,3097862.39
"Captura",2019-06-21,453920.53,3098060.01
"Recogida",2019-06-21,432727.41,3110694.26
"Recogida",2019-06-21,454290.92,3098126.05
"Recogida",2019-06-21,433884.55,3086366.78
"Recogida",2019-06-21,458064.52,3100458.31
"Captura",2019-06-21,439354.01,3073685.46
"Captura",2019-06-21,453342.48,3099156.64
"Recogida",2019-06-21,453204.6,3099041.27
"Recogida",2019-06-21,455190.77,3098057.32
"Captura",2019-06-21,454970.98,3097963.15
"Observada",2019-06-17,439737.97,3073178.32
"Recogida",2019-06-22,433786.85,3110369.02
"Recogida",2019-06-22,454310.81,3097901.25
"Captura",2019-06-22,455131.65,3097870.28
"Observada",2019-06-22,433691.95,3110413.65
"Observada",2019-06-22,428699.39,3084636.76
"Observada",2019-06-22,450855.19,3095979.2
"Observada",2019-06-22,456772.5,3100755.1
"Recogida",2019-06-21,453121.41,3098445.08
"Captura",2019-06-23,453163.95,3098472.54
"Recogida",2019-06-23,458370.59,3100069.85
"Recogida",2019-06-23,452084.45,3098378.8
"Captura",2019-06-23,453041.01,3098384.3
"Recogida",2019-06-20,458737.84,3101182.74
"Recogida",2019-06-24,453986.42,3099257.75
"Captura",2019-06-24,432639.65,3110599
"Captura",2019-06-24,455301.97,3098248.29
"Observada",2019-06-24,458668.8,3099068.57
"Observada",2019-06-24,434886.98,3080665.34
"Recogida",2019-06-21,439709.62,3073082.31
"Observada",2019-06-22,452328.61,3098274.48
"Recogida",2019-06-25,452238.38,3098346.03
"Recogida",2019-06-25,452185.92,3098318.08
"Captura",2019-06-25,439484.22,3073080.24
"Captura",2019-06-25,455673.46,3097765.45
"Captura",2019-06-25,455679.1,3097761.18
"Captura",2019-06-25,454809.61,3098277.5
"Captura",2019-06-25,454809.61,3098277.5
"Recogida",2019-06-22,456720.21,3098414.02
"Recogida",2019-06-22,454882.1,3097816.27
"Observada",2019-06-22,422844.12,3095935.07
"Captura",2019-06-26,455219.53,3097932.9
"Recogida",2019-06-26,456105.87,3098613.44
"Captura",2019-06-26,458084.37,3101414.52
"Captura",2019-06-26,458223.89,3101415.1
"Captura",2019-06-26,454069.01,3097951.29
"Recogida",2019-06-25,458047.73,3098459.04
"Recogida",2019-06-26,458436.52,3101336.82
"Recogida",2019-06-26,461282.64,3097435.32
"Recogida",2019-06-27,458278.11,3099926.84
"Captura",2019-06-27,457924.64,3108266.79
"Captura",2019-06-27,453676.48,3099206.35
"Captura",2019-06-27,439222.91,3073924.13
"Recogida",2019-06-27,457937.36,3108271
"Captura",2019-06-27,433959.81,3111081.63
"Captura",2019-06-27,454109.83,3098365.29
"Observada",2019-06-25,431750.48,3072486.59
"Recogida",2019-06-27,458207.58,3101465.09
"Recogida",2019-06-28,433621.96,3110280.69
"Recogida",2019-06-28,458408.62,3098001.63
"Captura",2019-06-28,456600.44,3098801.74
"Captura",2019-06-28,455413.32,3098267.73
"Captura",2019-06-28,455301.97,3098248.29
"Captura",2019-06-28,455326.71,3098271.55
"Captura",2019-06-28,455455.96,3098289.12
"Captura",2019-06-28,455249.97,3098129.35
"Captura",2019-06-29,454209.9,3097902.17
"Recogida",2019-06-29,458833.41,3101561.74
"Recogida",2019-06-29,456341.31,3097426.18
"Captura",2019-06-29,454577.94,3097853.53
"Captura",2019-06-29,454069.01,3097951.29
"Captura",2019-06-30,433613.03,3110283.92
"Captura",2019-06-30,454870.13,3099055.17
"Captura",2019-06-30,455006.13,3097950.6
"Captura",2019-06-30,432422.42,3111082.8
"Captura",2019-06-30,454841.41,3099067.49
"Recogida",2019-07-01,458023.4,3101369.57
"Captura",2019-07-01,453805.3,3099235.61
"Recogida",2019-07-01,455234.67,3097943.47
"Recogida",2019-07-01,453636.58,3098644.42
"Recogida",2019-07-01,453310.36,3097809.48
"Recogida",2019-07-01,453028.55,3098931.54
"Captura",2019-07-01,458561.06,3101452.7
"Captura",2019-07-01,458561.06,3101452.7
"Captura",2019-07-01,458561.06,3101452.7
"Captura",2019-07-01,458561.06,3101452.7
"Recogida",2019-07-30,454378.63,3097881.87
"Captura",2019-07-02,457409.41,3107915.32
"Recogida",2019-07-01,454555.97,3097645.32
